image_tile_id,image_id,loc_id,Country,State_Province,Air_Field,Latitude,Longitude,Weather,Time_of_Day,Hour_of_Day,Season,avg_sun_elevation_angle,off_nadir_max,avg_pan_resolution,biome,realm,CONTROL
45_1040010044AFF200_tile_198,45_1040010044AFF200,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[12.28,13.29)",Autumn,36.99876,9.989432,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
18_1040050010DC4900_tile_1998,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,25.62631,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
49_1040010023B00E00_tile_59,49_1040010023B00E00,49,USA,Arizona,Casa Grande Municipal Airport,32.9548889,-111.7668333,Clear Skies,Day,"[11.27,12.28)",Autumn,51.941174,28.981215,"(0.3729495,0.41]",Deserts & Xeric Shrublands,Nearctic,2
126_104001000C4AEE00_tile_1638,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,20.036402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
4_10400100360CD600_tile_725,4_10400100360CD600,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Clear Skies,Day,"[11.27,12.28)",Winter,18.52492,27.114475,"(0.3729495,0.41]",Temperate Conifer Forests,Nearctic,1
88_104001002B095600_tile_186,88_104001002B095600,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Snow,Day,"[13.29,14.3)",Spring,22.2995,19.631021,"[0.3419495,0.3729495]",Tundra,Nearctic,3
84_1040010049B46C00_tile_256,84_1040010049B46C00,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,54.206795,28.06292,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
60_1040010046430200_tile_481,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,16.53186,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,3
26_1040010011C6F000_tile_1451,26_1040010011C6F000,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Autumn,39.65004,22.694019,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
98_104001000B9F7B00_tile_300,98_104001000B9F7B00,98,USA,Florida,Witham Field,27.1831531,-80.22488623222156,Clear Skies,Day,"[11.27,12.28)",Spring,69.206512,10.155017,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
59_1040010047789700_tile_1203,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[11.27,12.28)",Summer,69.642296,23.171156,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,3
77_104001004299B200_tile_493,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,19.396708,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
106_10400100413CDF00_tile_60,106_10400100413CDF00,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[12.28,13.29)",Summer,70.47449,15.287237,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
54_104001003D4C9C00_tile_787,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,23.286707,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
86_104001003D8DB300_tile_42,86_104001003D8DB300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,74.79463,24.84526,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
69_104005000CDBE200_tile_3742,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,17.414585,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
126_104001000C4AEE00_tile_1746,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,20.036402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
45_1040010044AFF200_tile_115,45_1040010044AFF200,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[12.28,13.29)",Autumn,36.99876,9.989432,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
126_104001000C4AEE00_tile_1803,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,20.036402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
10_10400100386D9000_tile_55,10_10400100386D9000,10,France,Occitania,Aéroport de Montpellier,43.5789823,3.9583008,Clear Skies,Day,"[11.27,12.28)",Winter,33.709118,28.074926,"(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,1
51_104001003D4C9C00_tile_292,51_104001003D4C9C00,51,USA,Florida,Opa-locka Executive Airport,25.90619265,-80.27515077349665,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,23.286707,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
18_1040050010DC4900_tile_3590,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,25.62631,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
93_104001000493AA00_tile_1372,93_104001000493AA00,93,USA,Kentucky,Cincinnati/Northern Kentucky International Airport,39.04990715,-84.66516172504984,Clear Skies,Day,"[11.27,12.28)",Autumn,33.011223,22.335035,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,3
86_104001003D8DB300_tile_111,86_104001003D8DB300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,74.79463,24.84526,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
130_104001000F25CE00_tile_1224,130_104001000F25CE00,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[12.28,13.29)",Summer,58.145542,29.637547,"(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
20_10400100119D4500_tile_137,20_10400100119D4500,20,Germany,Bavaria,Airport Nuremberg,49.49826845,11.078106331160273,Clear Skies,Day,"[12.28,13.29)",Autumn,40.987129,13.773363,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
77_1040010040119E00_tile_667,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,26.910341,"(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,1
91_1040010039040600_tile_98,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,"[11.27,12.28)",Winter,43.592194,11.435417,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
84_10400100290F5300_tile_223,84_10400100290F5300,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,28.868103,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,1
67_1040010046D15B00_tile_1628,67_1040010046D15B00,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,36.111862,8.907067,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,3
67_104001003F0B3200_tile_595,67_104001003F0B3200,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Clear Skies,Day,"[12.28,13.29)",Summer,71.38067,19.613453,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
127_104001002B3BB400_tile_550,127_104001002B3BB400,127,USA,Puerto Rico,Luis Munoz Marin International Airport,18.44319945,-65.99743036847468,Clear Skies,Day,"[11.27,12.28)",Spring,70.58651,8.418627,"(0.31,0.3419495)",Mangroves,Neotropic,2
54_104001003D4C9C00_tile_591,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,23.286707,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
39_104001001D4E6100_tile_782,39_104001001D4E6100,39,USA,Kansas,Wichita Dwight D. Eisenhower National Airport,37.649253,-97.43226330309298,Clear Skies,Day,"[12.28,13.29)",Summer,73.046417,15.912353,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
54_10400100061AF700_tile_354,54_10400100061AF700,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,25.572586,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
106_1040010044D30600_tile_97,106_1040010044D30600,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[12.28,13.29)",Autumn,52.90882,19.142824,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,3
128_1040010032BA9100_tile_2185,128_1040010032BA9100,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,"[11.27,12.28)",Autumn,41.63074,20.564857,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
4_1040010019345B00_tile_787,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,"[11.27,12.28)",Winter,31.733309,23.882912,"[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,1
84_10400100290F5300_tile_251,84_10400100290F5300,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,28.868103,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
126_104001000C4AEE00_tile_1097,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,20.036402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
42_10400100055EA300_tile_635,42_10400100055EA300,42,USA,Michigan,Detroit Metropolitan Wayne County Airport,42.2056991,-83.35297537621658,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,22.87093,25.167149,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,2
23_104001002E8B7900_tile_1718,23_104001002E8B7900,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,69.01081,16.324696,"(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,3
100_1040010046CD1500_tile_569,100_1040010046CD1500,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,"[11.27,12.28)",Winter,21.145557,20.87677,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
115_104001004B8E2D00_tile_183,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,14.023621,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
39_104001001D4E6100_tile_826,39_104001001D4E6100,39,USA,Kansas,Wichita Dwight D. Eisenhower National Airport,37.649253,-97.43226330309298,Clear Skies,Day,"[12.28,13.29)",Summer,73.046417,15.912353,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
127_1040010022BC3B00_tile_513,127_1040010022BC3B00,127,USA,Puerto Rico,Luis Munoz Marin International Airport,18.44319945,-65.99743036847468,Clear Skies,Day,"[10.26,11.27)",Autumn,60.396572,26.010584,"[0.3419495,0.3729495]",Mangroves,Neotropic,2
9_1040010008607D00_tile_109,9_1040010008607D00,9,France,Ile-de-France,Aérodrome de Toussus-le-Noble,48.75184575,2.1072688321992112,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,33.868473,28.619303,"(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Palearctic,1
37_104001000EA43C00_tile_600,37_104001000EA43C00,37,UK,South East England,London Gatwick Airport,51.1541082,-0.1823116499127204,Clear Skies,Day,"[11.27,12.28)",Summer,59.530472,23.065435,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
111_10400100356A6A00_tile_402,111_10400100356A6A00,111,USA,New Mexico,Double Eagle II Airport,35.14189225,-106.8072873431168,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,36.17127,23.335495,"[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
126_104001000C4AEE00_tile_786,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,20.036402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
21_104001001ED39400_tile_127,21_104001001ED39400,21,Croatia,Konavle,Dubrovnik airport,42.56149335,18.26433626257242,Clear Skies,Day,"[11.27,12.28)",Summer,66.286736,26.404703,"(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,2
86_10400100290F5300_tile_281,86_10400100290F5300,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,28.868103,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
100_1040010046CD1500_tile_476,100_1040010046CD1500,100,USA,Montana,Billings Logan International Airport,45.80923485,-108.54767517885944,Clear Skies,Day,"[11.27,12.28)",Winter,21.145557,20.87677,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
54_104001003D4C9C00_tile_648,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,23.286707,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
59_1040010047789700_tile_1818,59_1040010047789700,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[11.27,12.28)",Summer,69.642296,23.171156,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,3
54_10400100061AF700_tile_724,54_10400100061AF700,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,25.572586,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
54_104001003D4C9C00_tile_729,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,23.286707,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
84_1040010049B46C00_tile_266,84_1040010049B46C00,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,54.206795,28.06292,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,1
58_10400100236A9500_tile_242,58_10400100236A9500,58,USA,Pennsylvania,Pocono Mountains Municipal Airport,41.1365427,-75.37919220940253,Clear Skies,Day,"[11.27,12.28)",Autumn,43.036415,3.215833,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
35_1040010037542500_tile_77,35_1040010037542500,35,UK,South East England,Goodwood Aerodrome,50.8595416,-0.758385442306311,Clear Skies,Day,"[11.27,12.28)",Winter,15.997746,28.93379,"(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Palearctic,1
86_1040010043890900_tile_419,86_1040010043890900,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.32623,17.182943,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
84_1040010006ABC200_tile_58,84_1040010006ABC200,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,36.491913,27.282673,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,2
25_1040010017165100_tile_310,25_1040010017165100,25,Tanzania,Dar es Salam Coastal Zone,Julius Nyerere International Airport,-6.8741937,39.20752396159325,Clear Skies,Day,"[10.26,11.27)",Summer,64.053543,22.619385,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,1
106_1040010043890900_tile_46,106_1040010043890900,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.32623,17.182943,"(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
84_10400100290F5300_tile_157,84_10400100290F5300,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,28.868103,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
84_1040010006ABC200_tile_138,84_1040010006ABC200,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,36.491913,27.282673,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
24_104001002299DB00_tile_176,24_104001002299DB00,24,Lithuania,Vilnius,Vilnius International Airport,54.63483615,25.290314330439507,Clear Skies,Day,"[12.28,13.29)",Autumn,39.400517,27.427486,"(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Palearctic,2
116_1040010012CE4600_tile_84,116_1040010012CE4600,116,USA,Idaho,Lewiston Airport,46.37573125,-117.01550302887456,Clear Skies,Day,"[11.27,12.28)",Autumn,35.779686,28.508715,"(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
1_104005000FDC8D00_tile_8,1_104005000FDC8D00,1,Albania,Central Albania,Tirana International Airport,41.4140798,19.71964805931863,Clear Skies,Day,"[10.26,11.27)",Winter,31.241947,28.295317,"(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,1
60_1040010046430200_tile_246,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,16.53186,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,3
54_1040010042D13B00_tile_610,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,26.109623,"[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
118_104001003370CB00_tile_411,118_104001003370CB00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Autumn,33.87325,24.327644,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
55_1040010048841900_tile_434,55_1040010048841900,55,Sudan,Khartoum State,Khartoum Airport,15.2909364,32.3597589,Clear Skies,Day,"[10.26,11.27)",Winter,51.654938,26.972872,"(0.3729495,0.41]","Tropical & Subtropical Grasslands, Savannas & Shrublands",Afrotropic,1
69_104005000CDBE200_tile_626,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,17.414585,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
60_1040010046430200_tile_388,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,16.53186,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
115_104001004B8E2D00_tile_956,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,14.023621,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
96_10400100096C2500_tile_929,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[13.29,14.3)",Spring,31.146236,27.446131,"(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,1
25_1040010017165100_tile_413,25_1040010017165100,25,Tanzania,Dar es Salam Coastal Zone,Julius Nyerere International Airport,-6.8741937,39.20752396159325,Clear Skies,Day,"[10.26,11.27)",Summer,64.053543,22.619385,"[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,1
76_104001004941CB00_tile_183,76_104001004941CB00,76,USA,Maryland,Hagerstown Regional Airport,39.70883285,-77.7267563770384,Clear Skies,Day,"[12.28,13.29)",Spring,44.835953,21.914402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,3
115_104001004B8E2D00_tile_668,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,14.023621,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
130_10400100452B0100_tile_1157,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[10.26,11.27)",Winter,26.232819,25.563684,"[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
18_10400100211BDD00_tile_3021,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,10.872156,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
67_1040010046D15B00_tile_959,67_1040010046D15B00,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,36.111862,8.907067,"(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
84_1040010049B46C00_tile_187,84_1040010049B46C00,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,54.206795,28.06292,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
96_10400100096C2500_tile_830,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[13.29,14.3)",Spring,31.146236,27.446131,"(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,1
84_1040010006ABC200_tile_228,84_1040010006ABC200,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,36.491913,27.282673,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
88_1040010044AC1100_tile_250,88_1040010044AC1100,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Cloud Cover or Haze,Day,"[14.3,15.32]",Autumn,20.206251,4.36679,"(0.31,0.3419495)",Tundra,Nearctic,3
96_104001000896F900_tile_1454,96_104001000896F900,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[11.27,12.28)",Spring,17.321293,25.172054,"[0.3419495,0.3729495]",Boreal Forests/Taiga,Nearctic,1
42_10400100055EA300_tile_1427,42_10400100055EA300,42,USA,Michigan,Detroit Metropolitan Wayne County Airport,42.2056991,-83.35297537621658,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,22.87093,25.167149,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,1
77_1040010040119E00_tile_842,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,26.910341,"(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
126_104001000C4AEE00_tile_1976,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,20.036402,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
62_104001003CA27B00_tile_136,62_104001003CA27B00,62,USA,Florida,Naples Municipal Airport,26.1523225,-81.773941382464,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,77.71685,14.397099,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
94_104001003DA55300_tile_33,94_104001003DA55300,94,USA,Massachusetts,Mansfield Municipal Airport,42.0010973,-71.19950499231985,Clear Skies,Day,"[11.27,12.28)",Spring,67.66815,22.494032,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
91_1040010039040600_tile_99,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,"[11.27,12.28)",Winter,43.592194,11.435417,"(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
69_104005000CDBE200_tile_1535,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,17.414585,"(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
75_104001003D370500_tile_84,75_104001003D370500,75,USA,California,Salinas Municipal Airport,36.66286415,-121.6089494054428,Clear Skies,Day,"[12.28,13.29)",Summer,75.02028,28.545969,"[0.3419495,0.3729495]","Mediterranean Forests, Woodlands & Scrub",Nearctic,3
54_10400100460EF400_tile_601,54_10400100460EF400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[11.27,12.28)",Winter,41.25408,28.453,"(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
35_10400100363F0700_tile_95,35_10400100363F0700,35,UK,South East England,Goodwood Aerodrome,50.8595416,-0.758385442306311,Clear Skies,Day,"[11.27,12.28)",Winter,15.991489,23.7864,"[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
