image_tile_id,image_id,loc_id,Country,State_Province,Air_Field,Latitude,Longitude,Weather,Time_of_Day,Hour_of_Day,Season,avg_sun_elevation_angle,off_nadir_max,avg_pan_resolution,biome,realm,CONTROL
77_104001004299B200_tile_729,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
4_1040010019345B00_tile_694,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,"[11.27,12.28)",Winter,31.733309,"(21,30]","[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,2
36_104001003E76E200_tile_113,36_104001003E76E200,36,UK,West Midlands England,Tatenhill Airfield,52.81371855,-1.7651525652156923,Clear Skies,Day,"[12.28,13.29)",Summer,59.530323,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Palearctic,3
67_1040010048B5A300_tile_501,67_1040010048B5A300,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Snow,Day,"[11.27,12.28)",Winter,34.293247,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,1
107_1040010043B54900_tile_93,107_1040010043B54900,107,USA,Nevada,North Las Vegas Airport,36.2101116,-115.19604695661889,Clear Skies,Day,"[10.26,11.27)",Autumn,36.54365,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
4_1040010019345B00_tile_757,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,"[11.27,12.28)",Winter,31.733309,"(21,30]","[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,3
126_104001000C4AEE00_tile_1723,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
123_10400100458F0500_tile_20,123_10400100458F0500,123,USA,California,Buchanan Field Airport,37.9886602,-122.05592461265738,Clear Skies,Day,"[11.27,12.28)",Autumn,30.082718,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Nearctic,2
94_1040010031916400_tile_34,94_1040010031916400,94,USA,Massachusetts,Mansfield Municipal Airport,42.0010973,-71.19950499231985,Clear Skies,Day,"[11.27,12.28)",Summer,61.53425,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
31_104001002809DA00_tile_212,31_104001002809DA00,31,India,Maharshtra,Chhatrapati Shivaji Maharaj International Airport,19.09015275,72.86371349380883,Clear Skies,Day,"[11.27,12.28)",Winter,55.809578,"(21,30]","(0.3729495,0.41]",Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,1
115_104001004B8E2D00_tile_956,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
128_104001004215BF00_tile_1749,128_104001004215BF00,128,USA,Missouri,St. Louis Lambert International Airport,38.74962725,-90.37047024952082,Clear Skies,Day,"[12.28,13.29)",Autumn,51.63945,"(12,21]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
54_10400100061AF700_tile_383,54_10400100061AF700,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Clear Skies,Day,"[10.26,11.27)",Winter,36.465462,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
54_104001003D4C9C00_tile_503,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
130_10400100452B0100_tile_1325,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[10.26,11.27)",Winter,26.232819,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
60_1040010046430200_tile_556,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
73_104001004458C500_tile_556,73_104001004458C500,73,USA,Wisconsin,Appleton International Airport,44.25659495,-88.52169598755702,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,30.620106,"(12,21]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
60_1040010046430200_tile_281,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,3
37_104001000EA43C00_tile_501,37_104001000EA43C00,37,UK,South East England,London Gatwick Airport,51.1541082,-0.1823116499127204,Clear Skies,Day,"[11.27,12.28)",Summer,59.530472,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
23_104001002E8B7900_tile_1038,23_104001002E8B7900,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,69.01081,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,2
96_104001000896F900_tile_1374,96_104001000896F900,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[11.27,12.28)",Spring,17.321293,"(21,30]","[0.3419495,0.3729495]",Boreal Forests/Taiga,Nearctic,3
54_1040010042D13B00_tile_677,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
126_104001000C4AEE00_tile_1640,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
84_10400100290F5300_tile_213,84_10400100290F5300,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
37_104001000EA43C00_tile_402,37_104001000EA43C00,37,UK,South East England,London Gatwick Airport,51.1541082,-0.1823116499127204,Clear Skies,Day,"[11.27,12.28)",Summer,59.530472,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
107_1040010043B54900_tile_54,107_1040010043B54900,107,USA,Nevada,North Las Vegas Airport,36.2101116,-115.19604695661889,Clear Skies,Day,"[10.26,11.27)",Autumn,36.54365,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
96_10400100096C2500_tile_1047,96_10400100096C2500,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Snow,Day,"[13.29,14.3)",Spring,31.146236,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,3
66_104001002227AF00_tile_88,66_104001002227AF00,66,USA,Arizona,Marana Regional Airport,32.4113732,-111.21748791631757,Clear Skies,Day,"[11.27,12.28)",Autumn,50.676071,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
118_104001003370CB00_tile_604,118_104001003370CB00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Autumn,33.87325,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
115_10400100067A5900_tile_171,115_10400100067A5900,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[10.26,11.27)",Winter,31.546478,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
26_104001001CD3B900_tile_1441,26_104001001CD3B900,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Spring,50.996479,"(21,30]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
56_104001001A6C9D00_tile_130,56_104001001A6C9D00,56,USA,Maryland,Easton Municipal Airport,38.80316115,-76.06856144370576,Clear Skies,Day,"[12.28,13.29)",Spring,52.337368,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
66_1040010037570000_tile_63,66_1040010037570000,66,USA,Arizona,Marana Regional Airport,32.4113732,-111.21748791631757,Clear Skies,Day,"[11.27,12.28)",Winter,38.81488,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
54_1040010024086400_tile_414,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
50_10400100350A5200_tile_147,50_10400100350A5200,50,USA,Connecticut,Tweed New Haven Airport,41.2626111,-72.88563547283547,Clear Skies,Day,"[10.26,11.27)",Winter,25.587347,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
2_1040010024CD5300_tile_23,2_1040010024CD5300,2,Belgium,Wallonia,Aerodrome de Saint Hubert,50.036243600000006,5.4040379543891,Clear Skies,Day,"[11.27,12.28)",Winter,16.22987,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Palearctic,3
44_1040010049288700_tile_84,44_1040010049288700,44,USA,Nevada,Henderson Executive Airport,35.97313425,-115.13607563609398,Clear Skies,Day,"[11.27,12.28)",Spring,62.191147,"(12,21]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,1
86_10400100457A8A00_tile_244,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
82_10400100435D3500_tile_409,82_10400100435D3500,82,USA,Missouri,Kansas City International Airport,39.3023103,-94.72118991743454,Clear Skies,Day,"[11.27,12.28)",Autumn,31.328749,"(21,30]","(0.3729495,0.41]","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
113_10400100413CDF00_tile_38,113_10400100413CDF00,113,USA,Florida,Pompano Beach Airpark,26.24909545,-80.1139574586896,Clear Skies,Day,"[12.28,13.29)",Summer,70.47449,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
31_10400100443CFD00_tile_643,31_10400100443CFD00,31,India,Maharshtra,Chhatrapati Shivaji Maharaj International Airport,19.09015275,72.86371349380883,Clear Skies,Day,"[11.27,12.28)",Autumn,56.59772,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Indomalayan,2
54_104001003D4C9C00_tile_533,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,3
126_104001000C4AEE00_tile_1828,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
19_10400100036EE200_tile_84,19_10400100036EE200,19,Germany,Rhineland-Palatinate,Flugplatz Mainz-Finthen,49.96817165,8.148477279110043,Clear Skies,Day,"[12.28,13.29)",Autumn,30.27849,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,2
77_104001004299B200_tile_1023,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
111_10400100341A2600_tile_423,111_10400100341A2600,111,USA,New Mexico,Double Eagle II Airport,35.14189225,-106.8072873431168,Clear Skies,Day,"[12.28,13.29)",Autumn,45.760086,"(21,30]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
86_10400100457A8A00_tile_153,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
24_10400100169B7B00_tile_307,24_10400100169B7B00,24,Lithuania,Vilnius,Vilnius International Airport,54.63483615,25.290314330439507,Clear Skies,Day,"[11.27,12.28)",Winter,11.993739,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
54_1040010024086400_tile_463,54_1040010024086400,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[11.27,12.28)",Autumn,45.31551,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,1
57_104001001CBF9900_tile_373,57_104001001CBF9900,57,USA,Florida,Vero Beach Municipal Airport,27.65721495,-80.41832980247389,Clear Skies,Day,"[12.28,13.29)",Spring,73.804192,"(12,21]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,2
115_10400100067A5900_tile_476,115_10400100067A5900,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[10.26,11.27)",Winter,31.546478,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
22_10400100310B7000_tile_48,22_10400100310B7000,22,Italy,Umbria,Perugia San Francesco d'Assisi – Umbria International Airport,43.098637,12.50930077374623,Clear Skies,Day,"[12.28,13.29)",Summer,56.3245,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Palearctic,1
3_104001003ABB7400_tile_41,3_104001003ABB7400,3,Bahamas,Central Abaco,Leonard M. Thompson International Airport,26.5113679,-77.08448974519862,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,58.080345,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Coniferous Forests,Neotropic,2
115_104001004B8E2D00_tile_553,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
108_1040010043890900_tile_28,108_1040010043890900,108,USA,Florida,Palm Beach County Park Airport,26.59344965,-80.0853220050412,Clear Skies,Day,"[12.28,13.29)",Autumn,59.32623,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,1
23_104001002E8B7900_tile_1408,23_104001002E8B7900,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,69.01081,"(12,21]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,2
103_104001004890F500_tile_249,103_104001004890F500,103,USA,Wyoming,Jackson Hole Airport,43.6087926,-110.73803248494762,Snow,Day,"[11.27,12.28)",Spring,37.56202,"[3,12]","(0.31,0.3419495)",Temperate Conifer Forests,Nearctic,3
77_1040010043B0F100_tile_772,77_1040010043B0F100,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,59.12869,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
4_1040010019345B00_tile_800,4_1040010019345B00,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Snow,Day,"[11.27,12.28)",Winter,31.733309,"(21,30]","[0.3419495,0.3729495]",Temperate Conifer Forests,Nearctic,2
106_10400100290F5300_tile_59,106_10400100290F5300,106,USA,Florida,Boca Raton Airport,26.3785634,-80.10843337272726,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
130_10400100452B0100_tile_937,130_10400100452B0100,130,USA,Pennsylvania,Philadelphia International Airport,39.875018,-75.23521278969667,Clear Skies,Day,"[10.26,11.27)",Winter,26.232819,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
96_104001003C8C7800_tile_1078,96_104001003C8C7800,96,USA,Alaska,Fairbanks International Airport,64.81761,-147.86784231862563,Clear Skies,Day,"[13.29,14.3)",Spring,43.191658,"(21,30]","(0.3729495,0.41]",Boreal Forests/Taiga,Nearctic,2
84_10400100290F5300_tile_251,84_10400100290F5300,84,USA,Florida,Fort Lauderdale-Hollywood International Airport,26.072017,-80.15099673135214,Clear Skies,Day,"[10.26,11.27)",Winter,41.918182,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
77_1040010040119E00_tile_730,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,1
4_10400100101BE000_tile_790,4_10400100101BE000,4,USA,Washington,Seattle-Tacoma International Airport,47.4475673,-122.3080158569515,Clear Skies,Day,"[12.28,13.29)",Autumn,46.295525,"(21,30]","(0.3729495,0.41]",Temperate Conifer Forests,Nearctic,2
126_104001000C4AEE00_tile_1976,126_104001000C4AEE00,126,PRC,Shanghai,Shanghai Pudong International Airport,31.1427359,121.80411312160436,Clear Skies,Day,"[10.26,11.27)",Summer,71.240685,"(12,21]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,3
108_1040010049B46C00_tile_71,108_1040010049B46C00,108,USA,Florida,Palm Beach County Park Airport,26.59344965,-80.0853220050412,Clear Skies,Day,"[11.27,12.28)",Spring,54.206795,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,1
18_10400100211BDD00_tile_3761,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
23_104001001E51BE00_tile_1902,23_104001001E51BE00,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,68.949112,"[3,12]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,3
92_1040010047A20B00_tile_369,92_1040010047A20B00,92,USA,California,Santa Maria Public Airport,34.8994719,-120.45551617973354,Clear Skies,Day,"[11.27,12.28)",Winter,33.98767,"(21,30]","(0.3729495,0.41]","Mediterranean Forests, Woodlands & Scrub",Nearctic,1
18_10400100211BDD00_tile_3439,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
88_1040010043467100_tile_307,88_1040010043467100,88,USA,Alaska,Nome Airport,64.5124643,-165.45601519838755,Clear Skies,Day,"[14.3,15.32]",Autumn,22.966051,"(12,21]","(0.31,0.3419495)",Tundra,Nearctic,3
18_1040050010DC4900_tile_3363,18_1040050010DC4900,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[11.27,12.28)",Winter,30.677256,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Palearctic,1
23_104001001E51BE00_tile_2660,23_104001001E51BE00,23,Italy,Lazio,Viale di Porto,41.8469349,12.2210717,Clear Skies,Day,"[12.28,13.29)",Summer,68.949112,"[3,12]","(0.31,0.3419495)","Mediterranean Forests, Woodlands & Scrub",Palearctic,2
91_1040010039040600_tile_167,91_1040010039040600,91,USA,Oklahoma,Richard Lloyd Jones Junior Airport,36.0395108,-95.98526285962684,Clear Skies,Day,"[11.27,12.28)",Winter,43.592194,"[3,12]","(0.31,0.3419495)","Temperate Grasslands, Savannas & Shrublands",Nearctic,3
118_104001003370CB00_tile_689,118_104001003370CB00,118,USA,Wisconsin,General Mitchell International Airport,42.9465423,-87.89725778714413,Clear Skies,Day,"[12.28,13.29)",Autumn,33.87325,"(21,30]","[0.3419495,0.3729495]","Temperate Grasslands, Savannas & Shrublands",Nearctic,1
54_104001003D4C9C00_tile_602,54_104001003D4C9C00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,79.01855,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
63_10400100484AA300_tile_31,63_10400100484AA300,63,USA,New York,Dutchess County Airport,41.7076457,-73.73539047660864,Clear Skies,Day,"[10.26,11.27)",Winter,31.049934,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,3
81_104001003AD0B700_tile_291,81_104001003AD0B700,81,USA,New York,Albany International Airport,42.74801595,-73.79855563763934,Cloud Cover or Haze,Day,"[11.27,12.28)",Spring,51.89871,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
115_104001004B8E2D00_tile_527,115_104001004B8E2D00,115,USA,Alabama,Birmingham-Shuttlesworth International Airport,33.56350085,-86.75151606755506,Clear Skies,Day,"[11.27,12.28)",Spring,58.759113,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,2
72_1040010041460F00_tile_36,72_1040010041460F00,72,USA,Florida,Miami Homestead General Aviation Airport,25.496276,-80.55049987704285,Cloud Cover or Haze,Day,"[12.28,13.29)",Summer,70.58014,"(21,30]","(0.3729495,0.41]",Flooded Grasslands & Savannas,Neotropic,3
26_104001001CD3B900_tile_1256,26_104001001CD3B900,26,Denmark,Capital Region,Københavns Lufthavn,55.6091282,12.650982248393536,Clear Skies,Day,"[12.28,13.29)",Spring,50.996479,"(21,30]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,1
59_104001001DC7F200_tile_475,59_104001001DC7F200,59,Brazil,Rio de Janeiro South East Region,Tom Jobim International Airport,-22.81130575,-43.25747587604714,Clear Skies,Day,"[10.26,11.27)",Autumn,42.501724,"(21,30]","[0.3419495,0.3729495]",Tropical & Subtropical Moist Broadleaf Forests,Neotropic,2
69_104005000CDBE200_tile_3789,69_104005000CDBE200,69,France,Ile-de-France,Tremblay-en-France Airport,49.0068908,2.571081969101916,Clear Skies,Day,"[12.28,13.29)",Autumn,46.01923,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
60_1040010046430200_tile_560,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
54_1040010042D13B00_tile_553,54_1040010042D13B00,54,USA,Florida,Miami International Airport,25.7949789,-80.28672341095405,Cloud Cover or Haze,Day,"[12.28,13.29)",Autumn,61.372444,"(21,30]","[0.3419495,0.3729495]",Flooded Grasslands & Savannas,Neotropic,2
93_1040010048202D00_tile_1432,93_1040010048202D00,93,USA,Kentucky,Cincinnati/Northern Kentucky International Airport,39.04990715,-84.66516172504984,Clear Skies,Day,"[12.28,13.29)",Spring,51.80045,"(21,30]","[0.3419495,0.3729495]",Temperate Broadleaf & Mixed Forests,Nearctic,3
87_104001003E94D300_tile_14,87_104001003E94D300,87,USA,Alaska,Nome City Field,64.51057320000001,-165.3923044258286,Snow,Day,"[14.3,15.32]",Summer,48.32012,"(12,21]","[0.3419495,0.3729495]",Tundra,Nearctic,1
18_10400100211BDD00_tile_3388,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,2
18_10400100211BDD00_tile_2717,18_10400100211BDD00,18,Germany,Hesse,Frankfurt Flughafen,50.0529322,8.5699146,Clear Skies,Day,"[12.28,13.29)",Autumn,44.877602,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Palearctic,3
60_1040010046430200_tile_579,60_1040010046430200,60,USA,Arizona,Phoenix Sky Harbor International Airport,33.43284865,-112.00679145657892,Clear Skies,Day,"[11.27,12.28)",Winter,40.206764,"(12,21]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,1
67_1040010048B5A300_tile_1349,67_1040010048B5A300,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Snow,Day,"[11.27,12.28)",Winter,34.293247,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,2
25_104001003ACA9500_tile_473,25_104001003ACA9500,25,Tanzania,Dar es Salam Coastal Zone,Julius Nyerere International Airport,-6.8741937,39.20752396159325,Clear Skies,Day,"[10.26,11.27)",Autumn,69.52643,"(21,30]","(0.31,0.3419495)",Tropical & Subtropical Moist Broadleaf Forests,Afrotropic,3
77_1040010040119E00_tile_418,77_1040010040119E00,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Summer,69.28755,"(21,30]","(0.3729495,0.41]",Temperate Broadleaf & Mixed Forests,Nearctic,1
86_10400100457A8A00_tile_260,86_10400100457A8A00,86,USA,Florida,Palm Beach International Airport,26.6859478,-80.09248650717163,Clear Skies,Day,"[11.27,12.28)",Winter,39.80721,"(12,21]","(0.31,0.3419495)",Flooded Grasslands & Savannas,Neotropic,2
45_1040010044AFF200_tile_97,45_1040010044AFF200,45,USA,Virginia,Manassas Regional Airport,38.721019600000005,-77.51462836591449,Clear Skies,Day,"[12.28,13.29)",Autumn,36.99876,"[3,12]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,3
77_104001004299B200_tile_1263,77_104001004299B200,77,USA,Georgia,Hartsfield - Jackson Atlanta International Airport,33.63779875,-84.42927118585675,Clear Skies,Day,"[12.28,13.29)",Autumn,52.479137,"(12,21]","(0.31,0.3419495)",Temperate Broadleaf & Mixed Forests,Nearctic,1
67_1040010046D15B00_tile_862,67_1040010046D15B00,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Cloud Cover or Haze,Day,"[11.27,12.28)",Winter,36.111862,"[3,12]","(0.31,0.3419495)",Deserts & Xeric Shrublands,Nearctic,2
67_1040010048B5A300_tile_742,67_1040010048B5A300,67,USA,Utah,Salt Lake City International Airport,40.7900661,-111.97989846185592,Snow,Day,"[11.27,12.28)",Winter,34.293247,"(21,30]","[0.3419495,0.3729495]",Deserts & Xeric Shrublands,Nearctic,3
