UUID,Center Frequency,Bandwidth,SNR,Start Time,Duration,Signal Type
8685f155-44ba-44e7-af03-8f0d8d4f66ab,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,4ASK
4613ef50-6548-444a-a451-415edb9dc549,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,BPSK
8463db2e-75da-4311-b8c5-af9601ab22c3,"[-0.1,-0.05)","[0.0,0.2]","[10,15)",0,1024,8PSK
ff462346-775e-429c-b516-d5f01f94b5da,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,QPSK
2a59c210-8a5b-4dae-a1eb-a5da01b7df57,"[-0.05, 0.05]","[0.0,0.2]","[20,25]",0,1024,BASK
59b09a00-4db7-43cf-adcd-3b3a612daf15,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,QPSK
df515a1b-30c9-45f1-bb06-c691a2cb351b,"[-0.1,-0.05)","(0.2,0.3]","[10,15)",0,1024,8PAM
985de5bb-d6cb-4956-b425-b6de3f18c1c6,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,BPSK
3fb004fc-c923-40f3-979b-824bf5adcc3c,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,16PAM
dde48b65-bf65-494b-9499-92e2757f68e5,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,16PAM
febd7884-ae46-4c92-a988-30a85f78a81c,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,BPSK
2f9071ed-d598-4c81-8bd6-57f0b55d07c0,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,16PAM
226eceaa-9fdb-45fb-bb5f-d70ad0c52b28,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,4ASK
78032630-d7c4-455c-b81f-1be676e80a0b,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,16ASK
a14d22fe-950d-42cb-aead-abe4e8426783,"(0.05,0.1]","(0.2,0.3]","[15,20)",0,1024,8ASK
3993b5a6-a935-48f7-986e-24f7c4e814e5,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,4ASK
caf16acb-a51b-4394-8ed9-9e3ce18b53a3,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,QPSK
8626e763-f36b-493f-ad10-47b28e6bc969,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,BPSK
c686df2a-e6df-4d79-b568-666140766e90,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,QPSK
c931a618-552c-4d18-bc1f-f9de71e36fbb,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,BPSK
47f84bb7-cbe2-41ea-80de-413d72356ea7,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,16QAM
d31bb8ca-2a45-401e-8754-7dca29c09b1d,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,8PAM
c3c6f739-2efa-4342-be6b-af1744db0c5e,"[-0.1,-0.05)","[0.0,0.2]","[20,25]",0,1024,16PAM
97a7a283-75eb-4a96-b681-e5edade4a4a6,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,QPSK
a7348ead-362d-4403-9cbb-6d64b7a6a152,"(0.05,0.1]","[0.0,0.2]","[5,10)",0,1024,64QAM
75717ab5-c8a7-4dfb-bbf6-3fa0aa8318af,"(0.05,0.1]","(0.3,0.4]","[15,20)",0,1024,16QAM
dc8da95e-10ba-498f-be0e-d509a49aebb5,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,16ASK
2d2fb192-d6f8-4d3c-a52a-412be620c2d4,"[-0.1,-0.05)","[0.0,0.2]","[15,20)",0,1024,8PSK
ea6856a3-83db-410a-9944-4ea96fa4cc66,"[-0.1,-0.05)","[0.0,0.2]","[20,25]",0,1024,16PAM
2f3213d9-42ac-47aa-9a43-0fffd963dc7c,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,8PSK
0e658edb-9c91-4bd0-9d9b-d49b39c0e021,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,16PAM
d019966c-2e95-400e-a271-e646ca1ecd31,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,8PSK
d2742b78-1cf7-405b-9cd3-577777898ed3,"(0.05,0.1]","(0.2,0.3]","[15,20)",0,1024,16QAM
3974482f-de37-4470-853f-9d0c7ce3f140,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,16PAM
54733578-3bac-406b-b812-b94da9f38234,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16PSK
69985e4a-b690-4dab-8bfa-b603988472e1,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,BPSK
2c3c73a7-2577-4e2d-816f-f388f51ee338,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,4ASK
30ea5669-cb11-4037-a2bd-cd4b21730b70,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,BPSK
80aa92e6-eb3e-434d-9cd8-5e4ab0573a52,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,4ASK
15437e01-3f36-4cb0-ad2f-ae9220f5582e,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,64QAM
77504195-80a4-441d-8b21-e5fac2b5f547,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,BPSK
6c7920ce-777b-4c4a-a496-c6ad24f71850,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,8PSK
0aece9d8-c6d8-46d4-a2c8-5c7b2d73d0ef,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,BPSK
e07103f9-4b24-40ec-aed5-2aeb74d590d4,"[-0.1,-0.05)","[0.0,0.2]","[10,15)",0,1024,4ASK
7b26f397-2803-4af5-9802-7bd56b31bb8a,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16PSK
83da165f-6874-4100-824e-84bf8d3e2e7d,"[-0.1,-0.05)","[0.0,0.2]","[5,10)",0,1024,QPSK
2d2a34ca-13e8-476a-a000-d5788904996f,"(0.05,0.1]","(0.2,0.3]","[15,20)",0,1024,8PSK
6675001e-c3b0-4d6d-a7e7-2d566a1b41a1,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,16PSK
c2cab230-ec5d-4158-86f1-605a052649a6,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,4ASK
9a61e63b-c6df-443b-8a01-243a9e5deddb,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,BASK
b1728f83-e299-4944-87e7-cfdc881710eb,"(0.05,0.1]","[0.0,0.2]","[5,10)",0,1024,BPSK
0bf69716-bf4e-42c8-8b66-b323a5549e47,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16ASK
5c5012b9-428a-4035-b88f-12eb76cd1eb6,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,8PSK
61639480-37be-4152-b759-f5bfd9b26a3b,"(0.05,0.1]","(0.3,0.4]","[10,15)",0,1024,BASK
906803b7-1764-4a8d-b285-0a52d3532159,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,4PAM
3e7bbea7-f576-4c3e-b772-ce6477d1c2c7,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,BPSK
3515e078-4092-4453-95d4-96b88ad61fe3,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,16PSK
09355699-8173-48f2-8657-069494ad4262,"[-0.1,-0.05)","(0.4,0.6]","[15,20)",0,1024,8ASK
0cdf8a74-f23e-4fe4-a4af-37b761af3b7f,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,8PSK
edb2a265-96be-4cda-b9c9-22e290dd6389,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,64QAM
9d1e5595-6440-4cf7-a14d-42264b87a202,"[-0.1,-0.05)","(0.2,0.3]","[5,10)",0,1024,8PAM
0853566c-bc72-4be1-908c-d8b9e97d14d2,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,BASK
b91fd1fd-38dd-4c9e-aebb-2da35c3e8676,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,16QAM
888be2ed-e106-46e5-bba1-fea1bfffd4ee,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,BPSK
fe25f465-4a6f-47f7-beee-afd86a09e887,"(0.05,0.1]","(0.2,0.3]","[20,25]",0,1024,16QAM
baebd50f-787b-436c-9c9d-6a1db06a79a1,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,QPSK
6bf2e40c-9089-4e29-a7d9-60a9fb66fb25,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,16ASK
6f4b9439-b281-4d8b-9625-46eafe3a7f9d,"[-0.1,-0.05)","[0.0,0.2]","[5,10)",0,1024,16PAM
690fc8ea-4980-46af-95ec-48f6aac02dda,"[-0.1,-0.05)","[0.0,0.2]","[5,10)",0,1024,8PAM
7c381d4a-7ce2-46cd-b3dd-8dc0edf97a5c,"[-0.1,-0.05)","(0.3,0.4]","[20,25]",0,1024,8PAM
73ccb13f-48e0-49a4-8072-8fdab13fb686,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,4ASK
4de0d97d-b416-4219-b697-c71d379fbc5c,"(0.05,0.1]","(0.3,0.4]","[10,15)",0,1024,8ASK
66a2656f-5129-4df6-acbb-0d3d20aa2358,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,BPSK
d4ae755b-5a2d-4f69-a712-6ee8e7c5332d,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,8PAM
18b53bf0-73cc-4d53-a378-290578e41c4c,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,16QAM
c81e8f76-4185-43ca-bf3a-77b5a9e36a0d,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,64QAM
2d671b4b-d013-4230-a944-fa6896e96607,"(0.05,0.1]","[0.0,0.2]","[10,15)",0,1024,BPSK
a023119f-3810-4dd2-9bb7-b6359ad2b740,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,4PAM
b6941d6e-5104-4ae8-9452-ac2d540b6872,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,16PSK
41500bb6-669a-4307-b106-b45c0cd9d86a,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,BASK
c5eb86cd-d16f-4393-954f-dba98432ba8d,"[-0.1,-0.05)","(0.2,0.3]","[20,25]",0,1024,64QAM
27ac3511-65b1-4de1-82a4-a794c1d39c42,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,16QAM
a941bf5b-0d56-4762-b37d-5acdac833084,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,4PAM
dad8696e-117f-41b7-9944-e2b9969123a4,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,8PSK
2f6b0da2-e39e-4948-b122-aac418ac4dc1,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,4PAM
78d6c379-5f28-46fe-b7c1-f94b514dda00,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,16PSK
0ea8cfd3-1a52-44da-a0a6-4cfad3f0cb46,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,16QAM
68b569a7-681f-48af-8723-e15850fdbcd2,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,QPSK
e11467bc-1863-419f-85ee-9cbad685a5db,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,8PSK
f6eb26b7-164c-4271-9406-a9663d4838e6,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,BASK
1168f6d7-eca9-4cf9-be3d-ade98cf37b0f,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,16ASK
dc6fce62-e04c-4c44-8cac-3993e8f52697,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,8PSK
5c4043a7-0882-46f0-9d62-3bf12698603e,"(0.05,0.1]","(0.3,0.4]","[10,15)",0,1024,16ASK
f9df5b48-98da-4ac4-8f3e-d1b228e2cdf1,"(0.05,0.1]","(0.3,0.4]","[15,20)",0,1024,16ASK
67056243-51e5-4cbe-8198-ff59eabc6a0e,"(0.05,0.1]","(0.3,0.4]","[20,25]",0,1024,4PAM
031a05d9-0b74-4bc3-9968-14afe998dae0,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,8PSK
2d0b6710-0101-48e1-98a1-ae9bd0ec1d41,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,64QAM
ebb7d7d2-87a9-49c6-94f5-2906cfa7fa97,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,4PAM
ede23bd1-f6a9-4f4e-9adf-c7d83d44ee6a,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,8PSK
41630811-9379-4367-b4d1-fe1e150a5a18,"[-0.1,-0.05)","(0.2,0.3]","[10,15)",0,1024,4ASK
af679fc4-daf6-495a-b05a-069ea320c493,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,8PSK
8ab6e96e-f952-4782-8e96-53b5a1bd905b,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,QPSK
44496e67-3d65-42a9-857a-7cca90920489,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,4ASK
c4d76206-7a46-4921-95e1-3a9383536933,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,BASK
527babf0-da2e-4c18-82d3-fb118ddabc1f,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,BASK
16c9e418-777e-4251-9cd0-8493c9177604,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,BPSK
ef89f607-047e-4692-ae50-8bb8a28c95b6,"(0.05,0.1]","(0.4,0.6]","[10,15)",0,1024,4ASK
752eec6c-3971-4247-bdae-9656961bafea,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,8ASK
8ec98982-e060-4a32-9883-ca8e01285776,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,64QAM
79fac20e-517f-4247-8f58-bf767f149355,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,8PSK
994c8019-6ad7-41cb-a64b-2486d9061262,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,8PSK
93ec6aaf-a646-4118-9f84-fea19d0444f6,"[-0.1,-0.05)","[0.0,0.2]","[20,25]",0,1024,4ASK
f9d1cffb-3507-4052-828e-7b129cd8cbb2,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,16QAM
8d2f8bd1-66a9-4a92-9263-4c9bcc048142,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,16ASK
6cffabe9-9f59-4f90-8cd6-a8184c626432,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,16ASK
da8821e3-be7a-4f99-a106-9b6700765bb8,"[-0.1,-0.05)","[0.0,0.2]","[15,20)",0,1024,8ASK
e5a29ff8-61aa-4629-b8f2-e8271f834cef,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,BPSK
ef81d5ad-987f-4200-9cbd-fcc9b4bbeb40,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,BPSK
aeef1407-514e-445c-a07b-b63176b977a8,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,16PAM
9b3163b4-29c5-4ec4-8288-8e98379fb005,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,64QAM
ea6296c4-ee5f-44b1-bf1b-db5d04bca306,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,16ASK
5c679636-49c7-451c-89be-bf9d9eaad68d,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,16ASK
f3ec8569-2886-481b-90f0-cca45b5cbb7a,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,16ASK
13cb5be7-4416-436b-9ef5-c913f5b5b1ed,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,64QAM
2aa03554-ea79-4e45-9dab-afb815233d15,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,4PAM
62effb25-dbad-46b9-8f87-042980fdfc68,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16ASK
a3a7e3e9-d4ae-4129-8e9d-ebaf3fe36fec,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,8PSK
24e3a418-8eaa-4375-948f-8ec9c20a32b8,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,4PAM
23ee8a9a-ddc2-4c40-a878-6f03383443d3,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,4ASK
4ac29e23-46cf-4ed1-8875-8da2fabe8269,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,BPSK
ed3ef1d1-152a-4df0-9338-e3007804accc,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,4ASK
7dbfebeb-0994-4a00-8e2e-9c1ec0a4fd22,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,16ASK
8b6847ba-5d18-465f-afc7-9a59c1a1c360,"[-0.05, 0.05]","[0.0,0.2]","[20,25]",0,1024,4ASK
2006f11c-aff7-4ac1-8f00-4181032cb31d,"(0.05,0.1]","(0.4,0.6]","[5,10)",0,1024,BASK
6edc8219-33d3-4cca-aa80-469ef92fb7bb,"[-0.1,-0.05)","(0.4,0.6]","[20,25]",0,1024,8PSK
a6e494d5-9afe-4fb9-af02-830cfb1a7d26,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,64QAM
a48cbd6b-44a0-430a-bae4-63e32af258d5,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,8ASK
73ba6f8b-26e2-4e48-8ba8-0999d9ecd13a,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,64QAM
03af4960-17e1-472c-9bb5-f9c263e2180d,"[-0.1,-0.05)","(0.2,0.3]","[10,15)",0,1024,16QAM
fa6d3804-a101-4054-a79b-12a5215c81be,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,16PAM
57894c7a-8ad6-4875-836e-0dc5060c640f,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,4PAM
14d50399-42fb-4b29-b5e6-ff1d8b8c29c3,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,BPSK
724b6471-3f38-475a-87f3-58f67b9be155,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,BASK
07b6e70f-54b9-4dc0-98b1-878415fb3bf8,"[-0.05, 0.05]","(0.2,0.3]","[15,20)",0,1024,8PAM
5c210a0c-9a4e-4295-8641-e2b639f32180,"(0.05,0.1]","(0.4,0.6]","[20,25]",0,1024,8PAM
8f83f577-db97-4bb4-8d8c-f65d8b2a0ccd,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,4ASK
faa94337-2626-4139-8ab3-f20e98cf7ab4,"(0.05,0.1]","(0.4,0.6]","[10,15)",0,1024,BASK
63218c57-2f7f-4123-a16f-123d3573c3fe,"(0.05,0.1]","(0.4,0.6]","[10,15)",0,1024,16QAM
358df234-94af-4995-8f94-06e7fe929146,"(0.05,0.1]","(0.3,0.4]","[15,20)",0,1024,4PAM
21de63a0-ce49-4ad2-95d6-3ea16afa2fef,"[-0.1,-0.05)","[0.0,0.2]","[15,20)",0,1024,8PAM
895327d8-7aae-4fab-a636-c3d2edca5a9e,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,BPSK
9b39e5a4-af3d-4d67-abd5-f93331fe7abf,"[-0.05, 0.05]","(0.3,0.4]","[10,15)",0,1024,8PAM
ebb59ebf-c98f-4293-a542-3f598cd4500a,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,16PAM
0de44e18-87ec-43d9-9d86-b38b385cb502,"(0.05,0.1]","(0.3,0.4]","[10,15)",0,1024,16ASK
9c8658d8-c473-440e-8ba2-70868f9f80f1,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,64QAM
b358e69f-b5e5-4041-a2f9-6e3100a3621d,"(0.05,0.1]","(0.2,0.3]","[5,10)",0,1024,8PSK
8750ff0e-8cd9-4803-940f-ece320107b65,"(0.05,0.1]","(0.3,0.4]","[15,20)",0,1024,BPSK
fd812645-4922-444b-bc8e-d6cb21431a85,"[-0.1,-0.05)","(0.2,0.3]","[5,10)",0,1024,16PAM
f7b2166b-6b43-4bc3-a1bb-8243e90beb22,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,16PSK
dd9499c6-2444-4886-bfb4-7394dc2ee659,"[-0.1,-0.05)","(0.2,0.3]","[10,15)",0,1024,8PSK
edeb895d-04a8-4027-9ae9-3300cc8a7fe5,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,64QAM
0f853fba-2703-445d-8c83-c20ccddb162d,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,16QAM
aedec5e2-a233-4d60-a9ef-0f4adb86260b,"[-0.05, 0.05]","(0.2,0.3]","[10,15)",0,1024,64QAM
6b4ad020-bb5e-4c10-a9a0-b91098b8bc76,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,8PAM
4062e4c7-783d-4699-9d13-37e26c5d2c04,"[-0.1,-0.05)","[0.0,0.2]","[15,20)",0,1024,BPSK
29227a0a-b0e9-4035-b0f6-5d2bd8d0876c,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,BASK
35a07ac6-4078-4f89-8549-75b91067d95c,"[-0.1,-0.05)","(0.3,0.4]","[5,10)",0,1024,16PAM
22d82484-df78-49c1-8076-aa26afba70ad,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,4PAM
74170e8a-7169-4244-82d8-9379c86d1f16,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,64QAM
8dda3862-18e0-4092-b7e5-476ebb9b5eaf,"[-0.05, 0.05]","[0.0,0.2]","[20,25]",0,1024,4PAM
904b3f42-f3f8-4fc0-bc0e-32d683ca7556,"[-0.1,-0.05)","[0.0,0.2]","[15,20)",0,1024,8PAM
4ce53d61-a403-489a-b845-d43321ed7c68,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,BPSK
01b1da9d-76e3-46ce-b032-ce64f2cae6df,"[-0.05, 0.05]","(0.2,0.3]","[20,25]",0,1024,BPSK
bb373bb4-3b58-41b3-a206-b3de46a875a2,"(0.05,0.1]","[0.0,0.2]","[20,25]",0,1024,16PSK
0afc8f84-d84b-4059-a980-caa8090644d3,"[-0.05, 0.05]","(0.4,0.6]","[5,10)",0,1024,16ASK
38ced1c6-f9a7-4e17-b4a6-369f45c122b8,"[-0.05, 0.05]","[0.0,0.2]","[20,25]",0,1024,8PSK
b92a01c7-a7ab-4f78-9256-4b6a8cbb9b33,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,QPSK
5f1ed6d0-1952-4189-a6ee-354ccd557859,"[-0.05, 0.05]","(0.4,0.6]","[15,20)",0,1024,4ASK
e7f183d3-d49d-408e-b7f9-76cd53c2505f,"(0.05,0.1]","[0.0,0.2]","[5,10)",0,1024,8PAM
c04889e8-5cd6-4cfc-8462-241aa23f7366,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,8PSK
1b25502d-6ea2-4a4e-a8a5-96a9dc5d5110,"[-0.05, 0.05]","(0.4,0.6]","[20,25]",0,1024,BASK
abbd50ee-40ba-4b8e-83f3-44ff871474d4,"[-0.05, 0.05]","(0.3,0.4]","[20,25]",0,1024,BASK
6c675767-1c7c-466c-a03d-cf31380f77d1,"[-0.05, 0.05]","(0.2,0.3]","[5,10)",0,1024,8PAM
c3ccbdfa-96cf-4358-ae3b-f61f108b6cf2,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,BPSK
ac8fc077-8810-4ef7-8ff8-9e3b03207bd5,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,BPSK
089d5ba5-b523-47fe-8d37-ee3371a5d3f5,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,64QAM
5fb4cf3a-d5f8-4030-933d-30055f66e21a,"[-0.1,-0.05)","(0.4,0.6]","[5,10)",0,1024,BASK
a3841d42-9a56-40b4-8da3-fcd5dcafe43c,"[-0.1,-0.05)","(0.2,0.3]","[15,20)",0,1024,8PSK
76e8d06b-0b1a-4453-8965-8e0035ffedea,"(0.05,0.1]","[0.0,0.2]","[10,15)",0,1024,4PAM
d4b83b1d-09e8-41e8-943a-ac31d82dc95a,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,4ASK
fdf77f39-04a3-4d24-9e54-e476ec4e500c,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,QPSK
8da859f5-98bf-4443-a22b-fbff82b9667a,"(0.05,0.1]","(0.3,0.4]","[20,25]",0,1024,8PAM
eab8ab5a-d4c3-4ae7-b4d7-da1e89c577e1,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,QPSK
e016467a-4a81-4f73-9ccf-f593741098d1,"(0.05,0.1]","(0.2,0.3]","[10,15)",0,1024,BASK
b13af787-9144-4573-bf4e-d91b4102fd16,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,16PSK
2278253d-8e40-4261-b298-de92bf250ea3,"[-0.1,-0.05)","(0.4,0.6]","[10,15)",0,1024,16PSK
3d047f2c-eb2e-4cc6-bf4e-ee86381b8dff,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,16ASK
db13204a-3d09-42fc-a2be-46bb03fa3f87,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,16PAM
c9bfcb7d-99f0-4b58-8f59-5fa92d06e7a5,"[-0.05, 0.05]","[0.0,0.2]","[20,25]",0,1024,16ASK
6b4e6d19-465f-438a-985a-603bbe4a9fef,"[-0.05, 0.05]","[0.0,0.2]","[20,25]",0,1024,16ASK
2df95923-26c2-4682-a672-ebfcd13d5774,"[-0.05, 0.05]","(0.3,0.4]","[5,10)",0,1024,16PAM
78e73e99-c947-4175-8ae9-285ea45aef5b,"(0.05,0.1]","(0.2,0.3]","[15,20)",0,1024,4PAM
c6e0ea23-cb60-4fef-bcd9-bb9de17c98fd,"[-0.05, 0.05]","[0.0,0.2]","[15,20)",0,1024,QPSK
c4171379-f4f5-498c-861e-d05b282412cc,"[-0.05, 0.05]","[0.0,0.2]","[10,15)",0,1024,16ASK
b480602b-1aae-42b1-96e7-9fbb29a2d519,"[-0.05, 0.05]","(0.4,0.6]","[10,15)",0,1024,16QAM
2654817c-cf06-4b4c-850c-c34f8bda48ca,"[-0.1,-0.05)","(0.2,0.3]","[20,25]",0,1024,4PAM
0214bd10-527c-48f0-ac5b-fe7c66b45ef6,"[-0.1,-0.05)","(0.3,0.4]","[10,15)",0,1024,4PAM
3965d116-2e0b-4833-89ff-9309c178b905,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,8ASK
48c83731-e1ab-434b-a75a-ba3e907ab38a,"(0.05,0.1]","(0.3,0.4]","[5,10)",0,1024,16QAM
27c53d5a-ad00-43dd-9ae1-ac7c355736d7,"(0.05,0.1]","[0.0,0.2]","[15,20)",0,1024,16ASK
bee83ebf-7649-4c4b-8af8-0d4bdc0ac62c,"[-0.05, 0.05]","[0.0,0.2]","[5,10)",0,1024,16ASK
842dba90-0bdc-4796-9f38-c37f4f64153c,"[-0.05, 0.05]","(0.3,0.4]","[15,20)",0,1024,QPSK
